,bug,dark,dragon,electric,fairy,fighting,flying,ghost,grass,ground,ice,normal,poison,psychic,rock,steel,water,Cluster
433,0.3160458016880815,0.3206732514344626,0.3206732514344626,0.15844102277208344,0.0,0.17176649664277718,0.18116919743566798,0.18238558738289318,0.18020289756997096,0.18020289756997096,0.17805045385621918,0.16012485717389718,0.5132511498943183,0.2669487365401045,0.0,0.0,0.3417335830979477,8
434,0.18716537178253706,0.18990579215059883,0.18990579215059883,0.1876606034590507,0.5388513536307479,0.20344355173974563,0.0,0.0,0.0,0.2134357877233335,0.21088639187138072,0.18965496940317883,0.0,0.6323584651912986,0.0,0.0,0.0,5
435,0.21058381299827436,0.21366711930022794,0.21366711930022794,0.21114100888213122,0.0,0.2288987457842594,0.24142893333854962,0.24304991379018845,0.24014122687871803,0.24014122687871803,0.23727284639661708,0.426769826390704,0.227988862359398,0.0,0.4942321343811472,0.0,0.0,7
436,0.12870554957783725,0.26118003681958696,0.13059001840979348,0.25809219806288153,0.0,0.13989935149517962,0.14755760714420957,0.14854832517192815,0.14677058099415638,0.14677058099415638,0.2900349429576015,0.13041753842994538,0.6967162245236928,0.21742281442746408,0.30206698971242546,0.0,0.0,8
437,0.243863563933601,0.2474341425682442,0.2474341425682442,0.24450881663423277,0.0,0.2650729091287669,0.27958331308735945,0.2814604662473062,0.27809210309299287,0.27809210309299287,0.27477041622103726,0.2471073378365841,0.26401923168038377,0.41195972186645724,0.0,0.0,0.0,2
438,0.23022863154814344,0.23359957150993604,0.23359957150993604,0.23083780679299323,0.662830995780635,0.0,0.0,0.26572341080303197,0.26254338002243577,0.0,0.0,0.2332910391283866,0.0,0.3889261744903086,0.0,0.0,0.0,5
439,0.21825263169827078,0.22144822258985913,0.44289644517971827,0.21883011895283103,0.0,0.2372345383462947,0.5004420740513101,0.2519010486298923,0.2488864362331649,0.2488864362331649,0.24591359810274496,0.22115573940136735,0.23629151974867693,0.0,0.0,0.0,0.0,0
440,0.23022863154814344,0.23359957150993604,0.23359957150993604,0.23083780679299323,0.662830995780635,0.0,0.0,0.26572341080303197,0.26254338002243577,0.0,0.0,0.2332910391283866,0.0,0.3889261744903086,0.0,0.0,0.0,5
441,0.35659210302380673,0.1809066098991456,0.1809066098991456,0.17876781534121147,0.0,0.19380284737124984,0.20441184401645662,0.20578428765298415,0.2033215751395405,0.2033215751395405,0.20089298907249745,0.36133534608619966,0.1930324718154124,0.6023925067438969,0.0,0.0,0.0,6
442,0.09379864040406177,0.19034402506120524,0.09517201253060262,0.18809365529769498,0.0,0.10195651241690849,0.10753773226408615,0.10825975244370238,0.10696415961644529,0.10696415961644529,0.21137304031043302,0.1900926235068863,0.2031024608406682,0.15845442914477514,0.22014181236868877,0.0,0.8113797507522407,1
